# clang-tidy 20 legacy diagnostic baseline
# New exceptions belong in source as exact, justified NOLINT directives.
src/adapters/git_repository_snapshot_source.cpp	bugprone-unchecked-optional-access	24cf5db87f8e761a8b81	unchecked access to optional value
src/adapters/git_repository_snapshot_source.cpp	cppcoreguidelines-avoid-c-arrays,modernize-avoid-c-arrays	c52c46e315ddd42c4ff5	do not declare C-style arrays, use 'std::array' instead
src/adapters/git_repository_snapshot_source.cpp	cppcoreguidelines-avoid-c-arrays,modernize-avoid-c-arrays	ddedbf9de3163244e942	do not declare C-style arrays, use 'std::array' instead
src/adapters/git_repository_snapshot_source.cpp	cppcoreguidelines-avoid-c-arrays,modernize-avoid-c-arrays	f27bf00abe5fc54ae83e	do not declare C-style arrays, use 'std::array' instead
src/adapters/git_repository_snapshot_source.cpp	cppcoreguidelines-pro-bounds-array-to-pointer-decay	28a03dd04a179fb61f04	do not implicitly decay an array into a pointer; consider using gsl::array_view or an explicit cast instead
src/adapters/git_repository_snapshot_source.cpp	cppcoreguidelines-pro-bounds-array-to-pointer-decay	a60d7240ddf883508224	do not implicitly decay an array into a pointer; consider using gsl::array_view or an explicit cast instead
src/adapters/git_repository_snapshot_source.cpp	cppcoreguidelines-pro-bounds-pointer-arithmetic	7bcc70509915d9babac8	do not use pointer arithmetic
src/adapters/git_repository_snapshot_source.cpp	cppcoreguidelines-pro-bounds-pointer-arithmetic	9afd870759886422abe4	do not use pointer arithmetic
src/adapters/git_repository_snapshot_source.cpp	cppcoreguidelines-pro-bounds-pointer-arithmetic	b2438fd798f9d5439a6f	do not use pointer arithmetic
src/adapters/git_repository_snapshot_source.cpp	cppcoreguidelines-pro-bounds-pointer-arithmetic	da9b161e5ff718f8a4b3	do not use pointer arithmetic
src/adapters/git_repository_snapshot_source.cpp	cppcoreguidelines-pro-type-const-cast	f339047fc9b91f6da5f6	do not use const_cast to remove const qualifier
src/adapters/git_repository_snapshot_source.cpp	cppcoreguidelines-pro-type-const-cast	fe3941382bf327a68181	do not use const_cast to remove const qualifier
src/adapters/git_repository_snapshot_source.cpp	cppcoreguidelines-pro-type-vararg	077de43c2f64f087ce2e	do not call c-style vararg functions
src/adapters/git_repository_snapshot_source.cpp	cppcoreguidelines-pro-type-vararg	0be3f4e87b76fa44dfa0	do not call c-style vararg functions
src/adapters/git_repository_snapshot_source.cpp	cppcoreguidelines-pro-type-vararg	0d54941187af3f869f8f	do not call c-style vararg functions
src/adapters/git_repository_snapshot_source.cpp	cppcoreguidelines-pro-type-vararg	3402b2b65ec808ca8d4f	do not call c-style vararg functions
src/adapters/git_repository_snapshot_source.cpp	cppcoreguidelines-pro-type-vararg	4a94538fb7d7dacd2ca7	do not call c-style vararg functions
src/adapters/git_repository_snapshot_source.cpp	cppcoreguidelines-pro-type-vararg	559847b11a3c8df9d9bd	do not call c-style vararg functions
src/adapters/git_repository_snapshot_source.cpp	cppcoreguidelines-pro-type-vararg	ad1351ed1d0ecfaf0cc3	do not call c-style vararg functions
src/adapters/git_repository_snapshot_source.cpp	modernize-use-integer-sign-comparison	26b24ff743c699515bd0	comparison between 'signed' and 'unsigned' integers
src/adapters/git_repository_snapshot_source.cpp	modernize-use-integer-sign-comparison	84b47d22b7e97a187e44	comparison between 'signed' and 'unsigned' integers
src/adapters/git_repository_snapshot_source.cpp	readability-else-after-return	dac9994d6c168c7e8ac9	do not use 'else' after 'return'
src/adapters/git_repository_snapshot_source.cpp	readability-function-cognitive-complexity	09db0175f59d912d2faf	function 'observe_git_once' has cognitive complexity of 77 (threshold 20)
src/adapters/git_repository_snapshot_source.cpp	readability-function-cognitive-complexity	0ad80642abc0b54bce39	function 'valid_utf8_instruction' has cognitive complexity of 28 (threshold 20)
src/adapters/git_repository_snapshot_source.cpp	readability-function-cognitive-complexity	102e73454c1fb916eb3e	function 'hash_path' has cognitive complexity of 22 (threshold 20)
src/adapters/git_repository_snapshot_source.cpp	readability-function-cognitive-complexity	a6aef2f4519215c8efd6	function 'discover' has cognitive complexity of 110 (threshold 20)
src/adapters/git_repository_snapshot_source.cpp	readability-function-cognitive-complexity	c5a0f0faa0f86a50e9a4	function 'create' has cognitive complexity of 30 (threshold 20)
src/adapters/git_repository_snapshot_source.cpp	readability-function-cognitive-complexity	d321e7aed1727bb22a26	function 'observe_plain_once' has cognitive complexity of 30 (threshold 20)
src/adapters/git_repository_snapshot_source.cpp	readability-function-cognitive-complexity	e908ca6803d764919f24	function 'observe' has cognitive complexity of 30 (threshold 20)
src/adapters/git_repository_snapshot_source.cpp	readability-function-cognitive-complexity	ebc8e45c5213a1fc10c1	function 'read_exact_file' has cognitive complexity of 27 (threshold 20)
src/adapters/git_repository_snapshot_source.cpp	readability-function-cognitive-complexity	f5dc6129f02e6e9c211e	function 'run_command' has cognitive complexity of 72 (threshold 20)
src/adapters/git_repository_snapshot_source.cpp	readability-use-anyofallof	d5b1655aad5f89549a8e	replace loop by 'std::ranges::all_of()'
src/adapters/image_backend.cpp	performance-move-const-arg	bd926bbf7962a382ca7b	std::move of the variable 'status' of the trivially-copyable type 'std::optional<int>' has no effect; remove std::move()
src/adapters/json_model_catalog_cache.cpp	concurrency-mt-unsafe	73578a513035233dfd95	function is not thread safe
src/adapters/json_model_catalog_cache.cpp	concurrency-mt-unsafe	f3b2e0c5186240c4e67a	function is not thread safe
src/adapters/json_model_catalog_cache.cpp	cppcoreguidelines-pro-bounds-pointer-arithmetic	5339c7f667c85cd5ce88	do not use pointer arithmetic
